time,lat,lon,depth,MIT9313PCR_Chisholm,MIT9313PCR_Chisholm_std,TQPCR_MED4_MIT9312_MIT9211_NATL2A_SS120_MIT9313_Chisholm,TQPCR_MED4_MIT9312_MIT9211_NATL2A_SS120_MIT9313_Chisholm_std,MIT9312PCR_Chisholm,MIT9312PCR_Chisholm_std,MED4PCR_Chisholm,MED4PCR_Chisholm_std,NATL2APCR_Chisholm,NATL2APCR_Chisholm_std,SS120PCR_Chisholm,SS120PCR_Chisholm_std,sbact_Chisholm,sbact_Chisholm_std,temp_C_AMT13,temp_C_AMT13_std,Light_Quanta_m2_sec_AMT13,Light_Quanta_m2_sec_AMT13_std,chlA_AMT13,chlA_AMT13_std,nitrate_WOA_clim,nitrate_WOA_clim_std,phosphate_WOA_clim,phosphate_WOA_clim_std,silicate_WOA_clim,silicate_WOA_clim_std
2003-09-22T11:01:00.000Z,20.808,-20.582,102.541,81.49599,,125.780015,,40.284025,,1.0,,1.0,,1.0,,0.009066666666666666,,15.1484,,0.549166,,0.03003612,,13.045711517333984,,0.5044108033180237,,1.4916950464248657,
2003-09-22T11:01:00.000Z,20.808,-20.582,204.13,0.6365985,,13.51383225,,8.87723375,,1.0,,1.0,,1.0,,0.0028666666666666667,,14.0332,,0.039147,,0.030014218,,18.78882598876953,,0.753544270992279,,8.271225929260254,
2003-09-23T12:15:00.000Z,20.327,-17.771,1.975,1.0,,121.46329605,,107.3990975,,1.0,,10.06419855,,1.0,,0.0472,,21.9694,,100.0,,1.0742885,,2.285281181335449,0.03244936443071945,0.19120719283819199,0.006945663657337676,1.0810510516166687,0.33515283517669064
2003-09-23T12:15:00.000Z,20.327,-17.771,12.144,1.0,,85.20249175,,69.5874075,,1.419746,,11.19533825,,1.0,,0.04513333333333333,,21.7049,,19.908957,,1.423407,,2.6451863050460815,0.248218469508301,0.2150835022330284,0.005073732454150573,1.24158376455307,0.30046361862870824
2003-09-23T12:15:00.000Z,20.327,-17.771,26.845,30.8237925,,36840.9483175,,27734.025,,466.243025,,8607.8565,,1.0,,0.46133333333333343,,21.2219,,3.982649,,0.42993196,,4.67679500579834,0.9438796839258361,0.30588673055171967,0.03365154006421993,2.082563281059265,0.22083009864676972
2003-09-23T12:15:00.000Z,20.327,-17.771,42.065,1968.373,,8747.25854645,,3103.83075,,48.2745525,,3624.8775,,0.90274395,,0.17233333333333328,,19.7098,,1.502571,,0.29837578,,10.168770790100098,1.273830165003433,0.5044618397951126,0.07109606468675352,1.5117542743682861,0.003310719244227748
2003-09-23T12:15:00.000Z,20.327,-17.771,62.053,4445.93225,,4601.55486549999,,58.2257925,,0.91576725,,88.3559499999999,,7.12510575,,0.01073333333333333,,16.587,,0.506979,,0.11500948,,,,,,,
2003-09-23T12:15:00.000Z,20.327,-17.771,81.871,1281.1146,,1366.732030225,,57.012755,,1.0,,25.802695,,0.801980225,,0.0066,,15.7326,,0.224139,,0.06280303,,,,,,,
2003-09-23T12:15:00.000Z,20.327,-17.771,102.212,717.963575,,776.65277225,,41.957685,,1.0,,13.73151225,,1.0,,0.0062,,15.1815,,0.104526,,0.091757557,,,,,,,
2003-09-23T12:15:00.000Z,20.327,-17.771,153.081,29.1529525,,45.93342095,,12.600331,,1.0,,1.18013745,,1.0,,0.003466666666666667,,14.216,,0.019129,,0.043052414,,,,,,,
2003-09-23T12:15:00.000Z,20.327,-17.771,203.788,1.01195675,,14.773135,,9.76117825,,1.0,,1.0,,1.0,,0.002066666666666667,,13.5136,,0.004435,,0.039302968,,,,,,,
2003-09-24T11:05:00.000Z,17.141,-19.015,6.856,1.0,,361428.207512525,,361403.775,,19.9437975,,1.488715025,,1.0,,0.7096115427302997,,28.6215,,61.523771,,0.078812073,,0.9196244776248932,0.020282201468352003,0.09116679057478905,0.017613457752286128,0.23691236227750778,0.07723482692935013
2003-09-24T11:05:00.000Z,17.141,-19.015,16.717,1.0,,392711.2174365,,392677.45,,25.6926825,,5.074754,,1.0,,0.6355333333333334,,28.573,,29.466142,,0.087696533,,0.8963979184627533,0.033357586869280705,0.07629487290978432,0.007422918764806849,0.5665829479694366,0.19336919305895117
2003-09-24T11:05:00.000Z,17.141,-19.015,31.701,1.65741545,,244418.46474045,,241321.925,,272.101575,,2820.78075,,1.0,,0.22433333333333327,,22.4363,,16.208598,,0.13191303,,2.1474056243896484,1.0601321560616768,0.24063143134117126,0.11473387903714467,1.3988484740257263,0.45392788048960536
2003-09-24T11:05:00.000Z,17.141,-19.015,41.423,35.6868375,,16901.7677625,,13559.96475,,216.678925,,3087.43725,,1.0,,0.2012,,20.9648,,8.241568,,0.25925274,,6.571279525756836,1.8944441952002882,0.5115807205438614,0.09489242823709536,2.36810302734375,0.3940170625620367
2003-09-24T11:05:00.000Z,17.141,-19.015,51.699,6392.0095,,7684.78628875,,571.821975,,4.27491725,,699.397025,,16.2828715,,0.011066666666666669,,20.0111,,5.48705,,0.1691866,,11.45195484161377,1.2959731076866925,0.6867436170578003,0.026170916995445607,3.3826067447662354,0.2579275861186646
2003-09-24T11:05:00.000Z,17.141,-19.015,66.528,3613.8295,,3798.98393499999,,91.6036025,,1.0,,76.3788825,,15.17195,,0.0036,,18.7715,,2.687543,,0.11984134,,16.454849243164062,0.9323476318236793,0.7605642676353455,0.04802945274495356,4.1673524379730225,0.13703693759789703
2003-09-24T11:05:00.000Z,17.141,-19.015,81.707,1377.6105,,1517.72976825,,113.937745,,1.0,,20.4126575,,3.76886575,,0.0054,,16.4297,,1.481682,,0.070403149,,19.101062774658203,0.5137896394855073,0.7413082718849182,0.020296404956300175,4.591987133026123,0.13088788098755164
2003-09-24T11:05:00.000Z,17.141,-19.015,101.782,690.891425,,819.2374805,,119.56522,,1.0,,6.1684875,,0.612348,,0.009133333333333334,,15.72,,0.786641,,0.039999623,,21.769935607910156,,0.8963168859481812,,5.27464485168457,
2003-09-24T11:05:00.000Z,17.141,-19.015,203.054,182.196631,,280.711581075,,87.821005,,1.0,,7.693945075,,1.0,,0.003933333333333333,,12.6732,,0.047961,,0.041808142,,26.312387466430664,,1.3608659505844116,,11.038187026977539,
2003-09-25T12:31:00.000Z,12.516,-20.991,11.028,1.0,,160762.937155,,160743.75,,15.187155,,1.0,,1.0,,0.5296,,28.2976,,47.752153,,0.040869692,,1.0204169154167175,0.13623960351776793,0.3165207803249359,0.023840533447581254,1.1630288362503052,0.030648513887545966
2003-09-25T12:31:00.000Z,12.516,-20.991,25.629,0.76171625,,295211.36096625,,294813.575,,204.417425,,190.606825,,1.0,,0.7802,,23.4852,,21.034484,,0.10039682,,2.3080663681030273,0.3677868870975848,0.4983997195959091,0.09016848301544882,1.450365662574768,0.29531403238395015
2003-09-25T12:31:00.000Z,12.516,-20.991,40.562,49.7365175,,17638.9192675,,9323.71125,,326.80625,,7936.66525,,1.0,,0.1296666666666667,,17.2706,,6.905096,,0.496063,,2.982350468635559,1.6611426754917509,1.2293781042099,0.15310601364855453,3.593667984008789,0.4492921486218921
2003-09-25T12:31:00.000Z,12.516,-20.991,50.879,558.202749999999,,5696.36962749999,,2998.6155,,130.2618775,,2007.2895,,1.0,,0.05373333333333333,,16.3107,,4.399688,,0.21206461,,8.369281530380249,0.9768604358225809,1.5255951881408691,0.012984095327054102,4.926258087158203,0.6343033265931934
2003-09-25T12:31:00.000Z,12.516,-20.991,65.729,4106.5675,,4487.7450095,,178.452475,,2.2042595,,198.520775,,1.0,,0.0088,,14.8714,,2.067605,,0.14047285,,19.729178428649902,1.9115450261024922,1.5936726927757263,0.028470954812382116,7.3066911697387695,0.4125886498898771
2003-09-25T12:31:00.000Z,12.516,-20.991,80.846,1335.622325,,1431.94781125,,85.60216,,1.0,,7.72332625,,1.0,,0.0022666666666666673,,14.139,,1.287613,,0.08008023,,23.682950019836426,0.1146569610386123,1.655670404434204,0.0010614262328983552,7.9021806716918945,0.14079475061112834
2003-09-25T12:31:00.000Z,12.516,-20.991,101.296,490.357675,,537.945145975,,42.998435,,1.0,,1.589035975,,1.0,,0.002933333333333333,,13.7421,,0.573876,,0.05006011,,23.070457458496094,,1.6662739515304565,,8.487298011779785,
2003-09-25T12:31:00.000Z,12.516,-20.991,151.967,12.74003925,,63.41772425,,46.677685,,1.0,,1.0,,1.0,,0.0016666666666666672,,12.9303,,0.142214,,0.029914215,,27.47019386291504,,1.7158203125,,9.22870922088623,
2003-09-25T12:31:00.000Z,12.516,-20.991,202.469,4.839964,,31.500034,,22.66007,,1.0,,1.0,,1.0,,0.0016,,12.249,,0.039131,,0.02998309,,27.9967041015625,,1.7368838787078857,,10.050905227661133,
2003-09-26T11:03:00.000Z,9.001,-22.138,7.424,1.0,,205694.836389999,,205598.55,,92.28639,,1.0,,1.0,,0.12693333333333331,,28.2183,,63.079327,,0.029578932,,0.3355521410703659,0.00408982481237588,0.07985757291316986,0.0012942138139361507,3.6350587606430054,0.028899082499555775
2003-09-26T11:03:00.000Z,9.001,-22.138,21.29,1.0,,200489.203320249,,200406.05,,79.18863,,0.96469025,,1.0,,0.1384666666666667,,28.2659,,27.76817,,0.040906436,,1.2859805226325989,0.23088793828171245,0.10831021890044212,0.012222022354060436,2.907560110092163,0.06740157731340982
2003-09-26T11:03:00.000Z,9.001,-22.138,41.002,0.955064,,171011.483764,,162116.85,,1139.0552,,7752.6235,,1.0,,0.09446666666666666,,22.5481,,11.580133,,0.11381823,,6.5302817821502686,1.2349589695588057,0.4905559718608856,0.12610872339435583,4.482268810272217,0.5428136452440494
2003-09-26T11:03:00.000Z,9.001,-22.138,50.706,28.07951225,,19252.5191658212,,10507.0065,,264.839825,,8450.52975,,1.06357857125,,0.04093333333333333,,19.1848,,7.91832,,0.14188258,,7.942111492156982,2.9128698530243127,0.8222131729125977,0.10917095864904029,5.496579647064209,0.45019240530608484
2003-09-26T11:03:00.000Z,9.001,-22.138,61.115,1936.58485,,4695.70905824999,,1566.53775,,51.2386875,,1136.912075,,3.43569575,,0.0017333333333333328,,16.7427,,4.007865,,0.29329951,,8.25160026550293,0.8549336491780215,1.0742655992507935,0.07634783596572624,6.771318197250366,0.45580063355633843
2003-09-26T11:03:00.000Z,9.001,-22.138,81.229,2695.32825,,2906.2772122,,70.1160925,,1.49204295,,137.611,,0.72982675,,0.0006666666666666668,,14.7431,,1.609001,,0.11095376,,10.449790000915527,0.07120322304909246,1.4065300822257996,0.04132355197208223,8.373060703277588,0.2417644383021308
2003-09-26T11:03:00.000Z,9.001,-22.138,101.288,1338.014,,1393.06147568262,,42.8069524999999,,0.0296855,,11.1068085,,0.104029182625,,0.0002,,13.6765,,0.76912,,0.079860224,,9.782013893127441,,1.4901790618896484,,9.124746322631836,
2003-09-26T11:03:00.000Z,9.001,-22.138,161.804,54.1575575,,95.42578225,,38.5486625,,0.2841955,,0.43536675,,1.0,,0.0002,,11.7612,,0.143344,,0.019999998,,,,,,,
2003-09-26T11:03:00.000Z,9.001,-22.138,202.361,6.7794095,,39.03649298,,29.851275,,0.171294655,,0.234513825,,1.0,,0.0004,,11.5764,,0.045707,,0.029906145,,25.774951934814453,,1.641370177268982,,10.863715171813965,
2003-09-27T11:57:00.000Z,4.851,-23.455,0.0,1.0,,136320.6951045,,136305.375,,11.3201045,,1.0,,1.0,,0.08466666666666665,,28.45,,100.0,,0.04,,0.1987457349896431,0.06793069938632772,0.13031571358442307,0.006076026658588144,3.09695303440094,0.4085899254905575
2003-09-27T11:57:00.000Z,4.851,-23.455,45.3,1.0,,271615.62915,,271444.1,,167.52915,,1.0,,1.0,,0.03453333333333333,,28.673,,9.205396,,0.10495206,,1.2837618589401245,0.013197189793125183,0.14707203209400177,0.001726545649248774,4.311132192611694,0.01506058625948883
2003-09-27T11:57:00.000Z,4.851,-23.455,51.522,0.7784375,,266143.5165773,,265724.35,,416.174525,,0.2136148,,1.0,,0.03653333333333333,,28.3104,,7.834807,,0.090009562,,1.3790425658226013,0.1479444576988194,0.15307127684354782,0.006757667639554833,4.4589879512786865,0.2241602054413125
2003-09-27T11:57:00.000Z,4.851,-23.455,61.52,1.540725,,263358.98148495,,262886.075,,467.063075,,2.30268495,,1.0,,0.03373333333333333,,27.6,,4.85313,,0.089997678,,0.9568757563829422,0.6972655552795265,0.2269567847251892,0.04141652791989726,4.6933817863464355,0.05959227204652329
2003-09-27T11:57:00.000Z,4.851,-23.455,86.333,1573.92125,,38256.81784525,,35323.69,,140.112105,,1205.866625,,12.22786525,,0.005066666666666667,,22.8336,,1.647853,,0.18208601,,6.425864934921265,1.2271108891912892,0.6271898150444031,0.1236503398675639,6.169145107269287,0.04107463268477689
2003-09-27T11:57:00.000Z,4.851,-23.455,101.435,7386.32274999999,,8659.26360899999,,779.4372,,7.12358075,,454.773275,,27.10877325,,0.00046666666666666655,,17.7493,,0.867547,,0.10020376,,3.325199604034424,,0.892382025718689,,6.791097640991211,
2003-09-27T11:57:00.000Z,4.851,-23.455,121.231,903.600275,,943.2654145,,32.67277,,1.0,,3.9923695,,1.0,,0.0008666666666666667,,14.7259,,0.515322,,0.042737276,,11.79446029663086,,1.164191484451294,,8.119285583496094,
2003-09-27T11:57:00.000Z,4.851,-23.455,202.325,62.0136425,,128.0294225,,62.01578,,1.0,,1.0,,1.0,,0.0008666666666666667,,12.8643,,0.058857,,0.020006477,,23.142047882080078,,1.2468316555023193,,10.964640617370605,
2003-09-28T12:01:00.000Z,0.886,-24.711,10.307,1.0,,120185.57435,,119654.05,,366.561525,,161.962825,,1.0,,0.02286666666666667,,26.7941,,48.818753,,0.020227198,,0.1996617540717125,0.04195504874003308,0.06279851123690605,0.000752263294002756,1.416993498802185,0.019526466327703162
2003-09-28T12:01:00.000Z,0.886,-24.711,30.242,0.96875425,,152144.06927925,,151631.675,,379.479125,,129.9464,,1.0,,0.01746666666666667,,26.7304,,21.409565,,0.040000618,,0.08917466551065445,0.020782200068948865,0.08407558128237724,0.00318794020615945,1.9848557114601135,0.052162541297325865
2003-09-28T12:01:00.000Z,0.886,-24.711,47.358,1.00332225,,126081.01829725,,125468.355,,387.9973,,221.662675,,1.0,,0.01793333333333333,,26.7001,,12.059855,,0.050327493,,1.0553891360759735,0.3286427908088494,0.1115148738026619,0.010103979897350032,2.2227182388305664,0.023210438062343387
2003-09-28T12:01:00.000Z,0.886,-24.711,56.121,1.0,,81583.1004249999,,81030.2574999999,,220.6534,,329.189525,,1.0,,0.0156,,26.5506,,8.832154,,0.089634569,,1.7008315920829773,0.10504823822140165,0.13038715720176697,0.005201511162123476,2.3057730197906494,0.03869181845736498
2003-09-28T12:01:00.000Z,0.886,-24.711,67.314,54.6020175,,16045.7075,,13262.12,,205.51065,,2511.29075,,11.1840825,,0.007,,23.632,,4.827057,,0.2399511,,1.204050898551941,0.12921397675209298,0.1604444980621338,0.007604598023669121,2.3612245321273804,0.07415737995491804
2003-09-28T12:01:00.000Z,0.886,-24.711,82.306,646.783275,,11703.7085454875,,5618.89625,,152.68245,,5266.609,,17.05735475,,0.007333333333333334,,22.1922,,2.210762,,0.17219616,,4.985793948173523,1.863230744955302,0.41259823739528656,0.08267435188172675,3.000458002090454,0.27643072696452325
2003-09-28T12:01:00.000Z,0.886,-24.711,100.049,2111.15075,,2538.11715724999,,98.32956,,2.5190495,,314.153075,,10.96472275,,0.00131434830230011,,16.653,,1.163224,,0.089964244,,12.515443801879883,,0.7748365998268127,,4.977565765380859,
2003-09-28T12:01:00.000Z,0.886,-24.711,152.051,158.756245,,186.51186575,,15.2845025,,1.0,,8.11887075,,2.3522475,,0.0002,,14.1363,,0.223077,,0.031913349,,20.517822265625,,1.0081762075424194,,8.815400123596191,
2003-09-28T12:01:00.000Z,0.886,-24.711,202.013,25.1977875,,54.025940375,,25.0213825,,1.0,,0.806770374999999,,1.0,,0.0001333333333333333,,13.468,,0.068385,,0.0089377674,,22.351091384887695,,1.1733810901641846,,9.079580307006836,
2003-09-29T11:49:00.000Z,-3.833,-24.997,11.927,1.0,,188784.6927975,,188508.85,,172.76875,,100.0740475,,1.0,,0.06753333333333333,,26.0247,,48.897111,,0.020219319,,0.2944949269294739,0.05571396119339933,0.057733528316020966,0.0014824047608933565,0.6654878854751587,0.006893201367653741
2003-09-29T11:49:00.000Z,-3.833,-24.997,21.77,1.0,,161070.8011775,,160877.5,,124.01354,,66.2876375,,1.0,,0.06623294858342078,,26.0141,,29.065111,,0.030006457,,0.1236567310988903,0.14313384275156626,0.080445297062397,0.009764645083276695,0.686653196811676,0.01266293634140109
2003-09-29T11:49:00.000Z,-3.833,-24.997,36.107,1.0,,253185.01215,,252769.5,,240.976325,,171.535825,,1.0,,0.06666666666666667,,26.0018,,18.654682,,0.042415244,,0.0268459627404809,0.000983126607988226,0.08821455389261246,0.005426533186323139,0.9002475142478943,0.10049384977131445
2003-09-29T11:49:00.000Z,-3.833,-24.997,51.902,1.0,,193368.0841325,,193078.8,,183.970575,,102.3135575,,1.0,,0.06606666666666668,,25.9885,,10.645101,,0.049999781,,1.4970313906669617,0.18728415751149383,0.07553263008594513,0.004964751240613529,1.2812107801437378,0.04879593533197268
2003-09-29T11:49:00.000Z,-3.833,-24.997,61.968,1.0,,198355.8396725,,198057.7,,163.776675,,131.3629975,,1.0,,0.03726666666666667,,25.973,,6.836454,,0.068669759,,1.7584148049354553,0.06193049490821067,0.06624537892639637,0.008104920628163911,1.376078486442566,0.04029339870077896
2003-09-29T11:49:00.000Z,-3.833,-24.997,79.992,78.1287875,,19058.0824025,,13334.06075,,124.783565,,5483.3855,,36.7238,,0.010133333333333331,,23.8481,,3.105002,,0.24584116,,1.3480338156223297,0.7062012561462909,0.23467642813920975,0.10254027946404878,1.749298095703125,0.20667078059583785
2003-09-29T11:49:00.000Z,-3.833,-24.997,101.739,3118.61325,,3438.61523975,,184.425675,,2.6545205,,129.211675,,2.71011925,,0.0008666666666666667,,16.8015,,1.104777,,0.0899693,,14.158260345458984,,0.7544320821762085,,4.664252281188965,
2003-09-29T11:49:00.000Z,-3.833,-24.997,152.194,647.173,,675.4114225,,21.0241975,,1.0,,4.214225,,1.0,,0.0006,,13.4086,,0.235037,,0.040012726,,20.747201919555664,,1.1493290662765503,,10.245356559753418,
2003-09-29T11:49:00.000Z,-3.833,-24.997,202.301,58.39184575,,107.6861885,,45.2431275,,1.0,,1.05121525,,1.0,,0.0006666666666666668,,12.4646,,0.062598,,0.030000011,,22.270959854125977,,1.3704566955566406,,11.78756332397461,
2003-09-30T11:54:00.000Z,-7.835,-24.998,13.393,1.0,,148708.655785,,148493.2,,164.9987,,47.457085,,1.0,,0.01633333333333333,,26.1233,,39.515733,,0.03,,0.2816934734582901,0.030003646031905033,0.1466822251677513,0.0002324925530982192,0.3408702611923218,0.0021470869036904748
2003-09-30T11:54:00.000Z,-7.835,-24.998,33.12,1.0,,125234.501357499,,125041.625,,133.1191,,56.7572575,,1.0,,0.01586666666666667,,26.0877,,18.184782,,0.039701838,,0.11316556110978127,0.0264139093821791,0.14740249514579773,0.004194327923258642,0.3527054786682129,0.015563777483860394
2003-09-30T11:54:00.000Z,-7.835,-24.998,52.986,1.0,,119532.8433075,,119343.5075,,135.962775,,50.3730325,,1.0,,0.01833333333333333,,26.0867,,9.294043,,0.037729609,,0.6988388299942017,0.023297007689184763,0.13038934767246246,0.0006827578724522278,0.37044811248779297,0.008669691032387924
2003-09-30T11:54:00.000Z,-7.835,-24.998,73.132,1.737269,,108193.073819,,107137.875,,229.58035,,821.8812,,1.0,,0.033,,25.8797,,4.594422,,0.068113295,,0.12382450699806213,0.03299173115078188,0.15736253559589386,0.014888901072079703,0.6128042638301849,0.09108983419732121
2003-09-30T11:54:00.000Z,-7.835,-24.998,83.126,1.0,,35025.5956835,,28424.9625,,449.674575,,6146.443,,2.5156085,,0.02333333333333333,,24.9983,,3.23354,,0.13922871,,0.34226807951927185,0.2458468241957445,0.19528134912252426,0.020765720651181107,0.7120269536972046,0.028108744796279492
2003-09-30T11:54:00.000Z,-7.835,-24.998,92.86,4.1238905,,5090.55835,,1862.08725,,72.5864275,,3131.71825,,19.042532,,0.006466666666666667,,23.3213,,2.12596,,0.25056717,,2.417581796646118,1.085802958552692,0.24749979376792908,0.03184008958864596,0.9776760339736938,0.15253669401886938
2003-09-30T11:54:00.000Z,-7.835,-24.998,102.97,669.976524999999,,2779.47727249999,,245.876475,,23.374895,,1789.804975,,49.4444025,,0.001266666666666667,,21.2229,,1.207714,,0.15919158,,4.749365329742432,,0.3565044701099396,,1.370177984237671,
2003-09-30T11:54:00.000Z,-7.835,-24.998,143.264,392.5618495,,416.3268366,,17.902975,,0.75622375,,3.82285775,,0.2829306,,0.00046666666666666655,,15.7827,,0.299537,,0.03,,,,,,,
2003-09-30T11:54:00.000Z,-7.835,-24.998,202.565,28.5120875,,59.8400275,,27.32794,,1.0,,1.0,,1.0,,0.0001333333333333333,,11.1991,,0.070512,,0.02,,21.51879119873047,,1.5328435897827148,,11.950316429138184,
2003-10-01T12:00:00.000Z,-11.939,-24.995,20.417,1.26392,,79550.14930075,,78679.5175,,866.48525,,0.88263075,,1.0,,0.01527272727272727,,25.6607,,29.872904,,0.020157773,,0.8413103520870209,0.00985566120263597,0.09458174929022789,0.007737976994137909,2.123344659805298,0.011107886218743144
2003-10-01T12:00:00.000Z,-11.939,-24.995,34.147,2.538745,,119632.3460545,,118516.175,,1110.74715,,0.8851595,,1.0,,0.01671195652173913,,25.6491,,20.030097,,0.019994501,,0.4460587650537491,0.002822089756016698,0.09746222198009491,0.005750368496856594,2.4725812673568726,0.03175933622689909
2003-10-01T12:00:00.000Z,-11.939,-24.995,42.27,1.17565075,,134098.112655749,,131861.15,,2229.62325,,4.163755,,1.0,,0.01611702127659574,,24.9355,,15.483268,,0.031223901,,0.4201585054397583,0.0223125416016673,0.09328978136181831,0.007922748778009669,2.4868451356887817,0.05396634211989511
2003-10-01T12:00:00.000Z,-11.939,-24.995,58.269,1.44000075,,111641.04985575,,109029.7725,,2554.41,,53.427355,,1.0,,0.00934844192634561,,24.8787,,9.487887,,0.030504206,,0.6818094849586487,0.06562778504698033,0.026028244756162167,0.013307141701266994,1.9799806475639343,0.08424387944684819
2003-10-01T12:00:00.000Z,-11.939,-24.995,82.374,1.98589575,,97125.9451082499,,94774.4449999999,,2145.2925,,202.2217125,,1.0,,0.0067400881057268726,,24.5885,,4.53499,,0.049937451,,0.6262329518795013,0.21164566815351823,0.07215497642755508,0.045567434052477554,2.1692006587982178,0.11502009828538216
2003-10-01T12:00:00.000Z,-11.939,-24.995,102.87,1.0,,73969.2422,,70927.25,,2268.48825,,770.50395,,1.0,,0.0034710743801652888,,24.4267,,2.305139,,0.083189418,,0.4690561592578888,,0.08696583658456802,,2.8019683361053467,
2003-10-01T12:00:00.000Z,-11.939,-24.995,127.564,1.53413175,,3646.00376849999,,1192.25465,,76.083685,,2356.75125,,18.38005175,,0.002804878048780488,,21.8981,,0.783668,,0.1308452,,1.786916732788086,,0.09800898283720016,,3.0539019107818604,
2003-10-01T12:00:00.000Z,-11.939,-24.995,152.56,453.93435,,896.94241025,,37.9264125,,5.57711775,,377.890475,,20.614055,,0.0002,,19.6808,,0.336737,,0.069666138,,6.207892894744873,,0.5285225510597229,,3.778451681137085,
2003-10-01T12:00:00.000Z,-11.939,-24.995,198.456,259.6364,,281.056242749999,,12.8196325,,1.0,,5.60021025,,1.0,,6.666666666666667e-05,,15.0688,,0.09793,,0.019997832,,11.299899101257324,,1.1859523057937622,,6.49836540222168,
2003-10-02T11:52:00.000Z,-16.154,-24.991,23.98,1.0,,97826.40253515,,96043.865,,1778.31675,,1.22078515,,1.0,,0.0214,,24.5148,,30.669817,,0.010000091,,0.9796428084373474,0.0191068523039287,0.21628151834011078,0.008352683511313234,1.306475281715393,0.8970611101386006
2003-10-02T11:52:00.000Z,-16.154,-24.991,41.789,1.0,,115610.21721375,,113339.875,,2264.5775,,2.76471375,,1.0,,0.01313333333333333,,24.2458,,16.740407,,0.009195831,,1.060897409915924,0.03176582684156977,0.219605952501297,0.004020134998363116,1.1512067914009094,0.11043730285939861
2003-10-02T11:52:00.000Z,-16.154,-24.991,52.051,1.0,,113101.6316025,,110395.3075,,2689.4185,,13.9056025,,1.0,,0.01773333333333333,,24.1576,,13.273124,,0.019998267,,0.6186091899871826,0.585632145932813,0.21050139516592026,0.022853696599835053,1.2116983532905579,0.14839576615267402
2003-10-02T11:52:00.000Z,-16.154,-24.991,70.04,1.0,,135409.5537725,,132337.475,,3045.73625,,23.3425225,,1.0,,0.0124,,24.1133,,7.400185,,0.030952266,,0.5748145431280136,0.31856410955731806,0.21499887108802795,0.006553518842080191,1.5924986600875854,0.9499287682115136
2003-10-02T11:52:00.000Z,-16.154,-24.991,82.034,1.0,,140489.8199075,,137425.525,,3038.098,,23.1969075,,1.0,,0.0168,,24.0931,,5.24916,,0.03,,0.2118272635852918,0.295940439426035,0.24037373065948486,0.029707585494540258,2.131858229637146,0.15590979059889323
2003-10-02T11:52:00.000Z,-16.154,-24.991,102.268,1.0,,164473.5757075,,160059.625,,4380.562,,30.3887075,,1.0,,0.0132,,24.0639,,3.001203,,0.029305649,,0.8436161875724792,,0.29707974195480347,,1.4234631061553955,
2003-10-02T11:52:00.000Z,-16.154,-24.991,132.069,1.0,,133954.949,,130484.95,,3065.58875,,401.41025,,1.0,,0.007466666666666667,,23.7774,,1.274986,,0.06000294,,,,,,,
2003-10-02T11:52:00.000Z,-16.154,-24.991,158.316,53.2874675,,2250.1459745,,620.708725,,14.45713025,,1550.063225,,10.62942675,,0.0007333333333333332,,20.7636,,0.441895,,0.12960105,,,,,,,
2003-10-02T11:52:00.000Z,-16.154,-24.991,202.182,422.4518,,465.8345825,,25.552395,,1.0,,14.8303875,,1.0,,0.0005333333333333335,,17.4385,,0.117413,,0.031678068,,6.088621616363525,,0.587766706943512,,5.137591361999512,
2003-10-03T11:58:00.000Z,-20.244,-25.001,21.897,1.5241325,,35216.92225975,,32016.3375,,3191.398,,5.66262725,,1.0,,0.022974472807991118,,23.5185,,30.911093,,0.010000114,,0.3286166489124298,0.007646407697391928,0.29046130180358887,0.005406555580128976,1.2762193083763123,0.8242648205094933
